timestamp,type,value
1770606073.5553348,BIT,1
1770606073.5553348,BIT,1
1770606073.8044071,BIT,1
1770606073.8044071,BIT,1
1770606073.8044071,BIT,0
1770606073.8044071,BIT,1
1770606073.8044071,BIT,0
1770606073.8044071,BIT,1
1770606073.8044071,BIT,0
1770606073.8044071,BIT,1
1770606073.8044071,BIT,0
1770606073.8044071,BIT,0
1770606074.010608,BIT,1
1770606074.010608,BIT,0
1770606074.010608,BIT,1
1770606074.010608,BIT,0
1770606074.010608,BIT,1
1770606074.010608,BIT,1
1770606074.010608,BIT,1
1770606074.010608,BIT,1
1770606074.010608,BIT,0
1770606074.010608,BIT,1
1770606074.209295,BIT,0
1770606074.209295,BIT,1
1770606074.209295,BIT,1
1770606074.209295,BIT,0
1770606074.209295,BIT,1
1770606074.209295,BIT,1
1770606074.209295,BIT,1
1770606074.209295,BIT,1
1770606074.209295,BIT,1
1770606074.209295,BIT,0
1770606074.4030168,BIT,1
1770606074.4030168,BIT,1
1770606074.4030168,BIT,0
1770606074.4030168,BIT,1
1770606074.4030168,BIT,0
1770606074.4030168,BIT,0
1770606074.4030168,BIT,0
1770606074.4030168,BIT,0
1770606074.4030168,BIT,1
1770606074.4030168,BIT,0
1770606074.5712984,BIT,0
1770606074.5712984,BIT,0
1770606074.5712984,BIT,1
1770606074.5712984,BIT,0
1770606074.5712984,BIT,0
1770606074.5712984,BIT,0
1770606074.5712984,BIT,1
1770606074.5712984,BIT,0
1770606074.5712984,BIT,0
1770606074.5712984,BIT,1
1770606074.7433817,BIT,1
1770606074.7433817,BIT,0
1770606074.7433817,BIT,0
1770606074.7433817,BIT,0
1770606074.7433817,BIT,0
1770606074.7433817,BIT,0
1770606074.7433817,BIT,0
1770606074.7433817,BIT,1
1770606074.7433817,BIT,1
1770606074.7433817,BIT,1
1770606074.9313865,BIT,0
1770606074.9313865,BIT,1
1770606074.9313865,BIT,1
1770606074.9313865,BIT,0
1770606074.9313865,BIT,0
1770606074.9313865,BIT,1
1770606074.9313865,BIT,1
1770606074.9313865,BIT,0
1770606074.9313865,BIT,1
1770606074.9313865,BIT,1
1770606075.096377,BIT,1
1770606075.096377,BIT,1
1770606075.096377,BIT,1
1770606075.096377,BIT,0
1770606075.096377,BIT,0
1770606075.096377,BIT,0
1770606075.096377,BIT,1
1770606075.096377,BIT,0
1770606075.096377,BIT,0
1770606075.096377,BIT,0
1770606075.279061,BIT,0
1770606075.279061,BIT,1
1770606075.279061,BIT,0
1770606075.279061,BIT,0
1770606075.279061,BIT,0
1770606075.279061,BIT,1
1770606075.279061,BIT,0
1770606075.279061,BIT,0
1770606075.279061,BIT,0
1770606075.279061,BIT,0
1770606075.4528737,BIT,1
1770606075.4528737,BIT,0
1770606075.4528737,BIT,0
1770606075.4528737,BIT,1
1770606075.4528737,BIT,1
1770606075.4528737,BIT,1
1770606075.4528737,BIT,0
1770606075.4528737,BIT,0
1770606075.4528737,BIT,0
1770606075.4528737,BIT,1
1770606075.6300569,BIT,1
1770606075.6300569,BIT,0
1770606075.6300569,BIT,0
1770606075.6300569,BIT,1
1770606075.6300569,BIT,1
1770606075.6300569,BIT,0
1770606075.6300569,BIT,0
1770606075.6300569,BIT,0
1770606075.6300569,BIT,0
1770606075.6300569,BIT,0
1770606075.8120294,BIT,1
1770606075.8120294,BIT,0
1770606075.8120294,BIT,1
1770606075.8120294,BIT,0
1770606075.8120294,BIT,1
1770606075.8120294,BIT,0
1770606075.8120294,BIT,0
1770606075.8120294,BIT,1
1770606075.8120294,BIT,0
1770606075.8120294,BIT,0
1770606075.980736,BIT,1
1770606075.980736,BIT,1
1770606075.980736,BIT,1
1770606075.980736,BIT,1
1770606075.980736,BIT,1
1770606075.980736,BIT,0
1770606075.980736,BIT,1
1770606075.980736,BIT,1
1770606075.980736,BIT,0
1770606075.980736,BIT,0
1770606076.1469874,BIT,0
1770606076.1469874,BIT,1
1770606076.1469874,BIT,0
1770606076.1469874,BIT,1
1770606076.1469874,BIT,1
1770606076.1469874,BIT,0
1770606076.1469874,BIT,1
1770606076.1469874,BIT,1
1770606076.1469874,BIT,0
1770606076.1469874,BIT,0
1770606076.315853,BIT,0
1770606076.315853,BIT,0
1770606076.315853,BIT,0
1770606076.315853,BIT,0
1770606076.315853,BIT,1
1770606076.315853,BIT,0
1770606076.315853,BIT,1
1770606076.315853,BIT,0
1770606076.315853,BIT,0
1770606076.315853,BIT,0
1770606076.4862428,BIT,1
1770606076.4862428,BIT,0
1770606076.4862428,BIT,1
1770606076.4862428,BIT,1
1770606076.4862428,BIT,0
1770606076.4862428,BIT,1
1770606076.4862428,BIT,0
1770606076.4862428,BIT,0
1770606076.4862428,BIT,1
1770606076.4862428,BIT,1
1770606076.6786938,BIT,0
1770606076.6786938,BIT,1
1770606076.6786938,BIT,0
1770606076.6786938,BIT,0
1770606076.6786938,BIT,1
1770606076.6786938,BIT,1
1770606076.6786938,BIT,1
1770606076.6786938,BIT,0
1770606076.6786938,BIT,0
1770606076.6786938,BIT,1
1770606076.858303,BIT,0
1770606076.858303,BIT,1
1770606076.858303,BIT,0
1770606076.858303,BIT,1
1770606076.858303,BIT,0
1770606076.858303,BIT,1
1770606076.858303,BIT,1
1770606076.858303,BIT,0
1770606076.858303,BIT,1
1770606076.858303,BIT,1
1770606077.0272405,BIT,1
1770606077.0272405,BIT,0
1770606077.0272405,BIT,0
1770606077.0272405,BIT,0
1770606077.0272405,BIT,0
1770606077.0272405,BIT,0
1770606077.0272405,BIT,1
1770606077.0272405,BIT,0
1770606077.0272405,BIT,0
1770606077.0272405,BIT,1
1770606077.1960745,BIT,0
1770606077.1960745,BIT,0
1770606077.1960745,BIT,0
1770606077.1960745,BIT,0
1770606077.1960745,BIT,0
1770606077.1960745,BIT,0
1770606077.1960745,BIT,1
1770606077.1960745,BIT,0
1770606077.1960745,BIT,0
1770606077.1960745,BIT,1
1770606077.3695147,BIT,1
1770606077.3695147,BIT,0
1770606077.3695147,BIT,1
1770606077.3695147,BIT,1
1770606077.3695147,BIT,0
1770606077.3695147,BIT,0
1770606077.3695147,BIT,0
1770606077.3695147,BIT,0
1770606077.3695147,BIT,1
1770606077.3695147,BIT,1
1770606077.5402658,BIT,0
1770606077.5402658,BIT,0
1770606077.5402658,BIT,1
1770606077.5402658,BIT,0
1770606077.5402658,BIT,1
1770606077.5402658,BIT,0
1770606077.5402658,BIT,0
1770606077.5402658,BIT,0
1770606077.5402658,BIT,0
1770606077.5402658,BIT,1
1770606077.702221,BIT,1
1770606077.702221,BIT,1
1770606077.702221,BIT,0
1770606077.702221,BIT,1
1770606077.702221,BIT,0
1770606077.702221,BIT,1
1770606077.702221,BIT,0
1770606077.702221,BIT,1
1770606077.702221,BIT,0
1770606077.702221,BIT,1
1770606077.8595285,BIT,1
1770606077.8595285,BIT,1
1770606077.8595285,BIT,1
1770606077.8595285,BIT,1
1770606077.8595285,BIT,0
1770606077.8595285,BIT,1
1770606077.8595285,BIT,1
1770606077.8595285,BIT,0
1770606077.8595285,BIT,0
1770606077.8595285,BIT,1
1770606078.012636,BIT,1
1770606078.012636,BIT,1
1770606078.012636,BIT,1
1770606078.012636,BIT,0
1770606078.012636,BIT,1
1770606078.012636,BIT,0
1770606078.012636,BIT,0
1770606078.012636,BIT,0
1770606078.012636,BIT,1
1770606078.012636,BIT,0
1770606078.1875448,BIT,1
1770606078.1875448,BIT,1
1770606078.1875448,BIT,1
1770606078.1875448,BIT,0
1770606078.1875448,BIT,1
1770606078.1875448,BIT,0
1770606078.1875448,BIT,1
1770606078.1875448,BIT,1
1770606078.1875448,BIT,1
1770606078.1875448,BIT,0
1770606078.3479474,BIT,1
1770606078.3479474,BIT,1
1770606078.3479474,BIT,0
1770606078.3479474,BIT,1
1770606078.3479474,BIT,1
1770606078.3479474,BIT,1
1770606078.3479474,BIT,0
1770606078.3479474,BIT,0
1770606078.3479474,BIT,0
1770606078.3479474,BIT,0
1770606078.5144646,BIT,0
1770606078.5144646,BIT,1
1770606078.5144646,BIT,0
1770606078.5144646,BIT,0
1770606078.5144646,BIT,0
1770606078.5144646,BIT,1
1770606078.5144646,BIT,1
1770606078.5144646,BIT,1
1770606078.5144646,BIT,1
1770606078.5144646,BIT,0
1770606078.68135,BIT,1
1770606078.68135,BIT,0
1770606078.68135,BIT,1
1770606078.68135,BIT,0
1770606078.68135,BIT,0
1770606078.68135,BIT,0
1770606078.68135,BIT,1
1770606078.68135,BIT,0
1770606078.68135,BIT,0
1770606078.68135,BIT,1
1770606078.858477,BIT,1
1770606078.858477,BIT,0
1770606078.858477,BIT,1
1770606078.858477,BIT,0
1770606078.858477,BIT,0
1770606078.858477,BIT,1
1770606078.858477,BIT,1
1770606078.858477,BIT,1
1770606078.858477,BIT,0
1770606078.858477,BIT,0
1770606079.0761654,BIT,0
1770606079.0761654,BIT,1
1770606079.0761654,BIT,1
1770606079.0761654,BIT,1
1770606079.0761654,BIT,0
1770606079.0761654,BIT,1
1770606079.0761654,BIT,0
1770606079.0761654,BIT,1
1770606079.0761654,BIT,1
1770606079.0761654,BIT,0
1770606079.3111286,BIT,0
1770606079.3111286,BIT,1
1770606079.3111286,BIT,1
1770606079.3111286,BIT,0
1770606079.3111286,BIT,1
1770606079.3111286,BIT,1
1770606079.3111286,BIT,0
1770606079.3111286,BIT,0
1770606079.3111286,BIT,0
1770606079.3111286,BIT,1
1770606079.6365404,BIT,1
1770606079.6365404,BIT,1
1770606079.6365404,BIT,0
1770606079.6365404,BIT,1
1770606079.6365404,BIT,0
1770606079.6365404,BIT,1
1770606079.6365404,BIT,1
1770606079.6365404,BIT,1
1770606079.6365404,BIT,0
1770606079.6365404,BIT,1
1770606079.965628,BIT,1
1770606079.965628,BIT,1
1770606079.965628,BIT,0
1770606079.965628,BIT,0
1770606079.965628,BIT,0
1770606079.965628,BIT,1
1770606079.965628,BIT,0
1770606079.965628,BIT,1
1770606079.965628,BIT,1
1770606079.965628,BIT,1
1770606080.2798061,BIT,0
1770606080.2798061,BIT,0
1770606080.2798061,BIT,1
1770606080.2798061,BIT,0
1770606080.2798061,BIT,1
1770606080.2798061,BIT,1
1770606080.2798061,BIT,1
1770606080.2798061,BIT,1
1770606080.2798061,BIT,0
1770606080.2798061,BIT,0
1770606080.6234243,BIT,0
1770606080.6234243,BIT,1
1770606080.6234243,BIT,1
1770606080.6234243,BIT,0
1770606080.6234243,BIT,1
1770606080.6234243,BIT,0
1770606080.6234243,BIT,0
1770606080.6234243,BIT,0
1770606080.6234243,BIT,0
1770606080.6234243,BIT,1
1770606080.975028,BIT,0
1770606080.975028,BIT,0
1770606080.975028,BIT,1
1770606080.975028,BIT,0
1770606080.975028,BIT,1
1770606080.975028,BIT,1
1770606080.975028,BIT,1
1770606080.975028,BIT,1
1770606080.975028,BIT,1
1770606080.975028,BIT,0
1770606081.2695968,BIT,0
1770606081.2695968,BIT,0
1770606081.2695968,BIT,0
1770606081.2695968,BIT,0
1770606081.2695968,BIT,0
1770606081.2695968,BIT,0
1770606081.2695968,BIT,0
1770606081.2695968,BIT,1
1770606081.2695968,BIT,1
1770606081.2695968,BIT,1
1770606081.553166,BIT,0
1770606081.553166,BIT,1
1770606081.553166,BIT,1
1770606081.553166,BIT,0
1770606081.553166,BIT,0
1770606081.553166,BIT,0
1770606081.553166,BIT,0
1770606081.553166,BIT,1
1770606081.553166,BIT,1
1770606081.553166,BIT,0
1770606081.854739,BIT,0
1770606081.854739,BIT,1
1770606081.854739,BIT,0
1770606081.854739,BIT,0
1770606081.854739,BIT,0
1770606081.854739,BIT,0
1770606081.854739,BIT,0
1770606081.854739,BIT,0
1770606081.854739,BIT,1
1770606081.854739,BIT,0
1770606082.1436563,BIT,1
1770606082.1436563,BIT,1
1770606082.1436563,BIT,0
1770606082.1436563,BIT,0
1770606082.1436563,BIT,1
1770606082.1436563,BIT,0
1770606082.1436563,BIT,1
1770606082.1436563,BIT,0
1770606082.1436563,BIT,1
1770606082.1436563,BIT,0
1770606082.4743588,BIT,1
1770606082.4743588,BIT,0
1770606082.4743588,BIT,1
1770606082.4743588,BIT,0
1770606082.4743588,BIT,1
1770606082.4743588,BIT,1
1770606082.4743588,BIT,1
1770606082.4743588,BIT,1
1770606082.4743588,BIT,1
1770606082.4743588,BIT,1
1770606082.7737756,BIT,1
1770606082.7737756,BIT,1
1770606082.7737756,BIT,0
1770606082.7737756,BIT,0
1770606082.7737756,BIT,1
1770606082.7737756,BIT,1
1770606082.7737756,BIT,1
1770606082.7737756,BIT,0
1770606082.7737756,BIT,1
1770606082.7737756,BIT,1
1770606083.1201432,BIT,0
1770606083.1201432,BIT,0
1770606083.1201432,BIT,1
1770606083.1201432,BIT,0
1770606083.1201432,BIT,1
1770606083.1201432,BIT,0
1770606083.1201432,BIT,1
1770606083.1201432,BIT,0
1770606083.1201432,BIT,1
1770606083.1201432,BIT,1
1770606083.4596374,BIT,1
1770606083.4596374,BIT,0
1770606083.4596374,BIT,0
1770606083.4596374,BIT,0
1770606083.4596374,BIT,1
1770606083.4596374,BIT,0
1770606083.4596374,BIT,1
1770606083.4596374,BIT,0
1770606083.4596374,BIT,0
1770606083.4596374,BIT,1
1770606083.795656,BIT,0
1770606083.795656,BIT,1
1770606083.795656,BIT,0
1770606083.795656,BIT,1
1770606083.795656,BIT,0
1770606083.795656,BIT,0
1770606083.795656,BIT,0
1770606083.795656,BIT,1
1770606083.795656,BIT,0
1770606083.795656,BIT,1
1770606084.084961,BIT,1
1770606084.084961,BIT,1
1770606084.084961,BIT,0
1770606084.084961,BIT,1
1770606084.084961,BIT,0
1770606084.084961,BIT,0
1770606084.084961,BIT,1
1770606084.084961,BIT,0
1770606084.084961,BIT,1
1770606084.084961,BIT,1
1770606084.3794737,BIT,1
1770606084.3794737,BIT,1
1770606084.3794737,BIT,1
1770606084.3794737,BIT,0
1770606084.3794737,BIT,1
1770606084.3794737,BIT,1
1770606084.3794737,BIT,0
1770606084.3794737,BIT,0
1770606084.3794737,BIT,0
1770606084.3794737,BIT,1
1770606084.6902997,BIT,0
1770606084.6902997,BIT,0
1770606084.6902997,BIT,1
1770606084.6902997,BIT,0
1770606084.6902997,BIT,1
1770606084.6902997,BIT,1
1770606084.6902997,BIT,1
1770606084.6902997,BIT,0
1770606084.6902997,BIT,1
1770606084.6902997,BIT,1
1770606085.0551295,BIT,0
1770606085.0551295,BIT,1
1770606085.0551295,BIT,0
1770606085.0551295,BIT,1
1770606085.0551295,BIT,1
1770606085.0551295,BIT,1
1770606085.0551295,BIT,0
1770606085.0551295,BIT,0
1770606085.0551295,BIT,0
1770606085.0551295,BIT,0
1770606085.3656292,BIT,1
1770606085.3656292,BIT,0
1770606085.3656292,BIT,0
1770606085.3656292,BIT,1
1770606085.3656292,BIT,1
1770606085.3656292,BIT,1
1770606085.3656292,BIT,1
1770606085.3656292,BIT,0
1770606085.3656292,BIT,1
1770606085.3656292,BIT,0
1770606085.8975298,BIT,1
1770606085.8975298,BIT,0
1770606085.8975298,BIT,1
1770606085.8975298,BIT,1
1770606085.8975298,BIT,1
1770606085.8975298,BIT,1
1770606085.8975298,BIT,0
1770606085.8975298,BIT,1
1770606085.8975298,BIT,1
1770606085.8975298,BIT,0
1770606086.4047313,BIT,1
1770606086.4047313,BIT,0
1770606086.4047313,BIT,0
1770606086.4047313,BIT,0
1770606086.4047313,BIT,0
1770606086.4047313,BIT,1
1770606086.4047313,BIT,0
1770606086.4047313,BIT,1
1770606086.4047313,BIT,0
1770606086.4047313,BIT,0
1770606086.7821941,BIT,1
1770606086.7821941,BIT,1
1770606086.7821941,BIT,0
1770606086.7821941,BIT,0
1770606086.7821941,BIT,0
1770606086.7821941,BIT,1
1770606086.7821941,BIT,0
1770606086.7821941,BIT,0
1770606086.7821941,BIT,1
1770606086.7821941,BIT,0
1770606087.3156617,BIT,1
1770606087.3156617,BIT,1
1770606087.3156617,BIT,1
1770606087.3156617,BIT,0
1770606087.3156617,BIT,0
1770606087.3156617,BIT,1
1770606087.3156617,BIT,1
1770606087.3156617,BIT,0
1770606087.3156617,BIT,1
1770606087.3156617,BIT,1
1770606087.677645,BIT,0
1770606087.677645,BIT,0
1770606087.677645,BIT,1
1770606087.677645,BIT,1
1770606087.677645,BIT,1
1770606087.677645,BIT,1
1770606087.677645,BIT,0
1770606087.677645,BIT,1
1770606087.677645,BIT,1
1770606087.677645,BIT,1
1770606088.119012,BIT,0
1770606088.119012,BIT,0
1770606088.119012,BIT,0
1770606088.119012,BIT,1
1770606088.119012,BIT,0
1770606088.119012,BIT,0
1770606088.119012,BIT,0
1770606088.119012,BIT,1
1770606088.119012,BIT,0
1770606088.119012,BIT,1
1770606088.438956,BIT,1
1770606088.438956,BIT,1
1770606088.438956,BIT,0
1770606088.438956,BIT,0
1770606088.438956,BIT,0
1770606088.438956,BIT,1
1770606088.438956,BIT,0
1770606088.438956,BIT,1
1770606088.438956,BIT,0
1770606088.438956,BIT,0
1770606088.7543054,BIT,0
1770606088.7543054,BIT,0
1770606088.7543054,BIT,1
1770606088.7543054,BIT,0
1770606088.7543054,BIT,0
1770606088.7543054,BIT,0
1770606088.7543054,BIT,1
1770606088.7543054,BIT,1
1770606088.7543054,BIT,0
1770606088.7543054,BIT,0
1770606089.1281927,BIT,0
1770606089.1281927,BIT,1
1770606089.1281927,BIT,1
1770606089.1281927,BIT,0
1770606089.1281927,BIT,1
1770606089.1281927,BIT,1
1770606089.1281927,BIT,1
1770606089.1281927,BIT,0
1770606089.1281927,BIT,1
1770606089.1281927,BIT,1
1770606089.3915312,BIT,1
1770606089.3915312,BIT,0
1770606089.3915312,BIT,0
1770606089.3915312,BIT,0
1770606089.3915312,BIT,1
1770606089.3915312,BIT,1
1770606089.3915312,BIT,0
1770606089.3915312,BIT,1
1770606089.3915312,BIT,0
1770606089.3915312,BIT,0
1770606089.5909941,BIT,1
1770606089.5909941,BIT,0
1770606089.5909941,BIT,1
1770606089.5909941,BIT,1
1770606089.5909941,BIT,1
1770606089.5909941,BIT,1
1770606089.5909941,BIT,1
1770606089.5909941,BIT,1
1770606089.5909941,BIT,1
1770606089.5909941,BIT,1
1770606089.8041568,BIT,1
1770606089.8041568,BIT,1
1770606089.8041568,BIT,0
1770606089.8041568,BIT,1
1770606089.8041568,BIT,1
1770606089.8041568,BIT,0
1770606089.8041568,BIT,1
1770606089.8041568,BIT,0
1770606089.8041568,BIT,0
1770606089.8041568,BIT,1
1770606090.0337255,BIT,1
1770606090.0337255,BIT,1
1770606090.0337255,BIT,0
1770606090.0337255,BIT,0
1770606090.0337255,BIT,0
1770606090.0337255,BIT,1
1770606090.0337255,BIT,1
1770606090.0337255,BIT,1
1770606090.0337255,BIT,1
1770606090.0337255,BIT,0
1770606090.2490609,BIT,1
1770606090.2490609,BIT,0
1770606090.2490609,BIT,0
1770606090.2490609,BIT,0
1770606090.2490609,BIT,1
1770606090.2490609,BIT,1
1770606090.2490609,BIT,1
1770606090.2490609,BIT,0
1770606090.2490609,BIT,1
1770606090.2490609,BIT,1
1770606090.465056,BIT,0
1770606090.465056,BIT,0
1770606090.465056,BIT,0
1770606090.465056,BIT,1
1770606090.465056,BIT,0
1770606090.465056,BIT,0
1770606090.465056,BIT,1
1770606090.465056,BIT,0
1770606090.465056,BIT,1
1770606090.465056,BIT,0
1770606090.674446,BIT,0
1770606090.674446,BIT,1
1770606090.674446,BIT,1
1770606090.674446,BIT,0
1770606090.674446,BIT,0
1770606090.674446,BIT,0
1770606090.674446,BIT,0
1770606090.674446,BIT,1
1770606090.674446,BIT,0
1770606090.674446,BIT,1
1770606090.887469,BIT,0
1770606090.887469,BIT,1
1770606090.887469,BIT,1
1770606090.887469,BIT,1
1770606090.887469,BIT,0
1770606090.887469,BIT,0
1770606090.887469,BIT,1
1770606090.887469,BIT,1
1770606090.887469,BIT,0
1770606090.887469,BIT,1
1770606091.12536,BIT,1
1770606091.12536,BIT,0
1770606091.12536,BIT,0
1770606091.12536,BIT,0
1770606091.12536,BIT,1
1770606091.12536,BIT,1
1770606091.12536,BIT,1
1770606091.12536,BIT,0
1770606091.12536,BIT,1
1770606091.12536,BIT,1
1770606091.3204603,BIT,0
1770606091.3204603,BIT,0
1770606091.3204603,BIT,0
1770606091.3204603,BIT,1
1770606091.3204603,BIT,1
1770606091.3204603,BIT,0
1770606091.3204603,BIT,0
1770606091.3204603,BIT,0
1770606091.3204603,BIT,1
1770606091.3204603,BIT,1
1770606091.5290177,BIT,1
1770606091.5290177,BIT,0
1770606091.5290177,BIT,0
1770606091.5290177,BIT,1
1770606091.5290177,BIT,0
1770606091.5290177,BIT,1
1770606091.5290177,BIT,0
1770606091.5290177,BIT,1
1770606091.5290177,BIT,1
1770606091.5290177,BIT,0
1770606091.7520788,BIT,1
1770606091.7520788,BIT,0
1770606091.7520788,BIT,0
1770606091.7520788,BIT,1
1770606091.7520788,BIT,1
1770606091.7520788,BIT,1
1770606091.7520788,BIT,1
1770606091.7520788,BIT,0
1770606091.7520788,BIT,0
1770606091.7520788,BIT,1
1770606091.9693108,BIT,0
1770606091.9693108,BIT,1
1770606091.9693108,BIT,1
1770606091.9693108,BIT,1
1770606091.9693108,BIT,1
1770606091.9693108,BIT,0
1770606091.9693108,BIT,1
1770606091.9693108,BIT,0
1770606091.9693108,BIT,1
1770606091.9693108,BIT,1
1770606092.174816,BIT,1
1770606092.174816,BIT,0
1770606092.174816,BIT,1
1770606092.174816,BIT,1
1770606092.174816,BIT,0
