timestamp,type,value
1770602791.8732345,BIT,1
1770602792.1642587,BIT,1
1770602792.1642587,BIT,0
1770602792.1642587,BIT,1
1770602792.1642587,BIT,0
1770602792.1642587,BIT,1
1770602792.1642587,BIT,1
1770602792.1642587,BIT,1
1770602792.1642587,BIT,1
1770602792.1642587,BIT,0
1770602792.1642587,BIT,1
1770602792.476656,BIT,0
1770602792.476656,BIT,1
1770602792.476656,BIT,0
1770602792.476656,BIT,1
1770602792.476656,BIT,1
1770602792.476656,BIT,0
1770602792.476656,BIT,0
1770602792.476656,BIT,0
1770602792.476656,BIT,1
1770602792.476656,BIT,1
1770602792.7800715,BIT,1
1770602792.7800715,BIT,0
1770602792.7800715,BIT,1
1770602792.7800715,BIT,1
1770602792.7800715,BIT,0
1770602792.7800715,BIT,0
1770602792.7800715,BIT,0
1770602792.7800715,BIT,1
1770602792.7800715,BIT,0
1770602792.7800715,BIT,1
1770602793.011919,BIT,1
1770602793.011919,BIT,0
1770602793.011919,BIT,0
1770602793.011919,BIT,1
1770602793.011919,BIT,1
1770602793.011919,BIT,1
1770602793.011919,BIT,0
1770602793.011919,BIT,1
1770602793.011919,BIT,0
1770602793.011919,BIT,1
1770602793.2480817,BIT,1
1770602793.2480817,BIT,0
1770602793.2480817,BIT,0
1770602793.2480817,BIT,0
1770602793.2480817,BIT,0
1770602793.2480817,BIT,0
1770602793.2480817,BIT,0
1770602793.2480817,BIT,1
1770602793.2480817,BIT,1
1770602793.2480817,BIT,0
1770602793.4899485,BIT,0
1770602793.4899485,BIT,1
1770602793.4899485,BIT,1
1770602793.4899485,BIT,1
1770602793.4899485,BIT,1
1770602793.4899485,BIT,0
1770602793.4899485,BIT,0
1770602793.4899485,BIT,0
1770602793.4899485,BIT,0
1770602793.4899485,BIT,0
1770602793.738247,BIT,1
1770602793.738247,BIT,1
1770602793.738247,BIT,0
1770602793.738247,BIT,1
1770602793.738247,BIT,1
1770602793.738247,BIT,0
1770602793.738247,BIT,1
1770602793.738247,BIT,1
1770602793.738247,BIT,0
1770602793.738247,BIT,0
1770602793.9636152,BIT,0
1770602793.9636152,BIT,0
1770602793.9636152,BIT,1
1770602793.9636152,BIT,1
1770602793.9636152,BIT,0
1770602793.9636152,BIT,1
1770602793.9636152,BIT,1
1770602793.9636152,BIT,1
1770602793.9636152,BIT,0
1770602793.9636152,BIT,0
1770602794.203233,BIT,1
1770602794.203233,BIT,1
1770602794.203233,BIT,1
1770602794.203233,BIT,0
1770602794.203233,BIT,1
1770602794.203233,BIT,0
1770602794.203233,BIT,0
1770602794.203233,BIT,0
1770602794.203233,BIT,1
1770602794.203233,BIT,1
1770602794.508689,BIT,1
1770602794.508689,BIT,0
1770602794.508689,BIT,0
1770602794.508689,BIT,0
1770602794.508689,BIT,0
1770602794.508689,BIT,1
1770602794.508689,BIT,0
1770602794.508689,BIT,1
1770602794.508689,BIT,0
1770602794.508689,BIT,0
1770602794.8264263,BIT,1
1770602794.8264263,BIT,1
1770602794.8264263,BIT,1
1770602794.8264263,BIT,1
1770602794.8264263,BIT,0
1770602794.8264263,BIT,1
1770602794.8264263,BIT,0
1770602794.8264263,BIT,0
1770602794.8264263,BIT,0
1770602794.8264263,BIT,1
1770602795.1264927,BIT,0
1770602795.1264927,BIT,1
1770602795.1264927,BIT,0
1770602795.1264927,BIT,1
1770602795.1264927,BIT,1
1770602795.1264927,BIT,0
1770602795.1264927,BIT,1
1770602795.1264927,BIT,1
1770602795.1264927,BIT,1
1770602795.1264927,BIT,0
1770602795.4654026,BIT,1
1770602795.4654026,BIT,1
1770602795.4654026,BIT,1
1770602795.4654026,BIT,0
1770602795.4654026,BIT,0
1770602795.4654026,BIT,0
1770602795.4654026,BIT,0
1770602795.4654026,BIT,0
1770602795.4654026,BIT,0
1770602795.4654026,BIT,0
1770602795.8128824,BIT,1
1770602795.8128824,BIT,0
1770602795.8128824,BIT,0
1770602795.8128824,BIT,1
1770602795.8128824,BIT,1
1770602795.8128824,BIT,1
1770602795.8128824,BIT,0
1770602795.8128824,BIT,1
1770602795.8128824,BIT,0
1770602795.8128824,BIT,1
1770602796.1384256,BIT,0
1770602796.1384256,BIT,0
1770602796.1384256,BIT,1
1770602796.1384256,BIT,0
1770602796.1384256,BIT,1
1770602796.1384256,BIT,1
1770602796.1384256,BIT,0
1770602796.1384256,BIT,1
1770602796.1384256,BIT,1
1770602796.1384256,BIT,1
1770602796.4183247,BIT,0
1770602796.4183247,BIT,1
1770602796.4183247,BIT,0
1770602796.4183247,BIT,1
1770602796.4183247,BIT,0
1770602796.4183247,BIT,0
1770602796.4183247,BIT,1
1770602796.4183247,BIT,0
1770602796.4183247,BIT,1
1770602796.4183247,BIT,1
1770602796.73637,BIT,0
1770602796.73637,BIT,1
1770602796.73637,BIT,1
1770602796.73637,BIT,0
1770602796.73637,BIT,1
1770602796.73637,BIT,0
1770602796.73637,BIT,1
1770602796.73637,BIT,0
1770602796.73637,BIT,0
1770602796.73637,BIT,1
1770602797.0239046,BIT,0
1770602797.0239046,BIT,1
1770602797.0239046,BIT,1
1770602797.0239046,BIT,0
1770602797.0239046,BIT,0
1770602797.0239046,BIT,1
1770602797.0239046,BIT,1
1770602797.0239046,BIT,0
1770602797.0239046,BIT,1
1770602797.0239046,BIT,0
1770602797.2866018,BIT,0
1770602797.2866018,BIT,1
1770602797.2866018,BIT,0
1770602797.2866018,BIT,0
1770602797.2866018,BIT,1
1770602797.2866018,BIT,1
1770602797.2866018,BIT,1
1770602797.2866018,BIT,1
1770602797.2866018,BIT,0
1770602797.2866018,BIT,0
1770602797.5632465,BIT,0
1770602797.5632465,BIT,1
1770602797.5632465,BIT,0
1770602797.5632465,BIT,1
1770602797.5632465,BIT,0
1770602797.5632465,BIT,1
1770602797.5632465,BIT,1
1770602797.5632465,BIT,1
1770602797.5632465,BIT,0
1770602797.5632465,BIT,0
1770602797.7886214,BIT,1
1770602797.7886214,BIT,1
1770602797.7886214,BIT,1
1770602797.7886214,BIT,0
1770602797.7886214,BIT,1
1770602797.7886214,BIT,1
1770602797.7886214,BIT,1
1770602797.7886214,BIT,0
1770602797.7886214,BIT,0
1770602797.7886214,BIT,0
1770602798.0592344,BIT,0
1770602798.0592344,BIT,0
1770602798.0592344,BIT,0
1770602798.0592344,BIT,0
1770602798.0592344,BIT,1
1770602798.0592344,BIT,0
1770602798.0592344,BIT,1
1770602798.0592344,BIT,1
1770602798.0592344,BIT,1
1770602798.0592344,BIT,1
1770602798.3041544,BIT,0
1770602798.3041544,BIT,0
1770602798.3041544,BIT,1
1770602798.3041544,BIT,0
1770602798.3041544,BIT,0
1770602798.3041544,BIT,0
1770602798.3041544,BIT,0
1770602798.3041544,BIT,0
1770602798.3041544,BIT,1
1770602798.3041544,BIT,0
1770602798.5453737,BIT,1
1770602798.5453737,BIT,1
1770602798.5453737,BIT,0
1770602798.5453737,BIT,0
1770602798.5453737,BIT,0
1770602798.5453737,BIT,0
1770602798.5453737,BIT,0
1770602798.5453737,BIT,1
1770602798.5453737,BIT,1
1770602798.5453737,BIT,1
1770602798.7707028,BIT,0
1770602798.7707028,BIT,0
1770602798.7707028,BIT,1
1770602798.7707028,BIT,0
1770602798.7707028,BIT,0
1770602798.7707028,BIT,0
1770602798.7707028,BIT,0
1770602798.7707028,BIT,1
1770602798.7707028,BIT,0
1770602798.7707028,BIT,0
1770602798.970628,BIT,1
1770602798.970628,BIT,1
1770602798.970628,BIT,0
1770602798.970628,BIT,0
1770602798.970628,BIT,1
1770602798.970628,BIT,0
1770602798.970628,BIT,0
1770602798.970628,BIT,0
1770602798.970628,BIT,0
1770602798.970628,BIT,1
1770602799.2415628,BIT,0
1770602799.2415628,BIT,0
1770602799.2415628,BIT,0
1770602799.2415628,BIT,1
1770602799.2415628,BIT,0
1770602799.2415628,BIT,1
1770602799.2415628,BIT,1
1770602799.2415628,BIT,1
1770602799.2415628,BIT,1
1770602799.2415628,BIT,0
1770602799.49985,BIT,1
1770602799.49985,BIT,1
1770602799.49985,BIT,0
1770602799.49985,BIT,1
1770602799.49985,BIT,1
1770602799.49985,BIT,0
1770602799.49985,BIT,0
1770602799.49985,BIT,1
1770602799.49985,BIT,1
1770602799.49985,BIT,0
1770602799.70768,BIT,0
1770602799.70768,BIT,1
1770602799.70768,BIT,0
1770602799.70768,BIT,1
1770602799.70768,BIT,1
1770602799.70768,BIT,1
1770602799.70768,BIT,0
1770602799.70768,BIT,1
1770602799.70768,BIT,0
1770602799.70768,BIT,0
1770602799.9370594,BIT,1
1770602799.9370594,BIT,0
1770602799.9370594,BIT,0
1770602799.9370594,BIT,0
1770602799.9370594,BIT,0
1770602799.9370594,BIT,0
1770602799.9370594,BIT,0
1770602799.9370594,BIT,1
1770602799.9370594,BIT,0
1770602799.9370594,BIT,1
1770602800.155864,BIT,1
1770602800.155864,BIT,0
1770602800.155864,BIT,0
1770602800.155864,BIT,0
1770602800.155864,BIT,0
1770602800.155864,BIT,1
1770602800.155864,BIT,0
1770602800.155864,BIT,0
1770602800.155864,BIT,1
1770602800.155864,BIT,1
1770602800.3865652,BIT,0
1770602800.3865652,BIT,0
1770602800.3865652,BIT,0
1770602800.3865652,BIT,0
1770602800.3865652,BIT,0
1770602800.3865652,BIT,1
1770602800.3865652,BIT,0
1770602800.3865652,BIT,0
1770602800.3865652,BIT,1
1770602800.3865652,BIT,0
1770602800.6081896,BIT,1
1770602800.6081896,BIT,1
1770602800.6081896,BIT,0
1770602800.6081896,BIT,1
1770602800.6081896,BIT,1
1770602800.6081896,BIT,0
1770602800.6081896,BIT,1
1770602800.6081896,BIT,0
1770602800.6081896,BIT,0
1770602800.6081896,BIT,1
1770602800.7926807,BIT,0
1770602800.7926807,BIT,0
1770602800.7926807,BIT,1
1770602800.7926807,BIT,0
1770602800.7926807,BIT,0
1770602800.7926807,BIT,1
1770602800.7926807,BIT,0
1770602800.7926807,BIT,1
1770602800.7926807,BIT,0
1770602800.7926807,BIT,0
1770602800.985216,BIT,0
1770602800.985216,BIT,1
1770602800.985216,BIT,1
1770602800.985216,BIT,0
1770602800.985216,BIT,0
1770602800.985216,BIT,0
1770602800.985216,BIT,0
1770602800.985216,BIT,0
1770602800.985216,BIT,1
1770602800.985216,BIT,0
1770602801.1525695,BIT,1
1770602801.1525695,BIT,1
1770602801.1525695,BIT,0
1770602801.1525695,BIT,0
1770602801.1525695,BIT,0
1770602801.1525695,BIT,1
1770602801.1525695,BIT,0
1770602801.1525695,BIT,1
1770602801.1525695,BIT,1
1770602801.1525695,BIT,0
1770602801.3384407,BIT,0
1770602801.3384407,BIT,0
1770602801.3384407,BIT,0
1770602801.3384407,BIT,0
1770602801.3384407,BIT,1
1770602801.3384407,BIT,0
1770602801.3384407,BIT,1
1770602801.3384407,BIT,0
1770602801.3384407,BIT,0
1770602801.3384407,BIT,0
1770602801.5122385,BIT,1
1770602801.5122385,BIT,0
1770602801.5122385,BIT,1
1770602801.5122385,BIT,0
1770602801.5122385,BIT,0
1770602801.5122385,BIT,1
1770602801.5122385,BIT,1
1770602801.5122385,BIT,0
1770602801.5122385,BIT,0
1770602801.5122385,BIT,1
1770602801.6788905,BIT,1
1770602801.6788905,BIT,1
1770602801.6788905,BIT,0
1770602801.6788905,BIT,0
1770602801.6788905,BIT,0
1770602801.6788905,BIT,0
1770602801.6788905,BIT,1
1770602801.6788905,BIT,0
1770602801.6788905,BIT,0
1770602801.6788905,BIT,1
1770602801.8494773,BIT,1
1770602801.8494773,BIT,1
1770602801.8494773,BIT,1
1770602801.8494773,BIT,0
1770602801.8494773,BIT,1
1770602801.8494773,BIT,0
1770602801.8494773,BIT,0
1770602801.8494773,BIT,0
1770602801.8494773,BIT,1
1770602801.8494773,BIT,0
1770602802.0184813,BIT,0
1770602802.0184813,BIT,1
1770602802.0184813,BIT,1
1770602802.0184813,BIT,0
1770602802.0184813,BIT,0
1770602802.0184813,BIT,1
1770602802.0184813,BIT,1
1770602802.0184813,BIT,1
1770602802.0184813,BIT,1
1770602802.0184813,BIT,0
1770602802.1954632,BIT,0
1770602802.1954632,BIT,1
1770602802.1954632,BIT,0
1770602802.1954632,BIT,0
1770602802.1954632,BIT,0
1770602802.1954632,BIT,0
1770602802.1954632,BIT,0
1770602802.1954632,BIT,0
1770602802.1954632,BIT,0
1770602802.1954632,BIT,1
1770602802.385253,BIT,1
1770602802.385253,BIT,1
1770602802.385253,BIT,0
1770602802.385253,BIT,1
1770602802.385253,BIT,1
1770602802.385253,BIT,1
1770602802.385253,BIT,0
1770602802.385253,BIT,0
1770602802.385253,BIT,1
1770602802.385253,BIT,1
1770602802.5550544,BIT,1
1770602802.5550544,BIT,0
1770602802.5550544,BIT,0
1770602802.5550544,BIT,0
1770602802.5550544,BIT,0
1770602802.5550544,BIT,0
1770602802.5550544,BIT,1
1770602802.5550544,BIT,0
1770602802.5550544,BIT,0
1770602802.5550544,BIT,1
1770602802.7245038,BIT,0
1770602802.7245038,BIT,0
1770602802.7245038,BIT,0
1770602802.7245038,BIT,0
1770602802.7245038,BIT,1
1770602802.7245038,BIT,1
1770602802.7245038,BIT,1
1770602802.7245038,BIT,0
1770602802.7245038,BIT,0
1770602802.7245038,BIT,1
1770602802.915869,BIT,1
1770602802.915869,BIT,0
1770602802.915869,BIT,1
1770602802.915869,BIT,0
1770602802.915869,BIT,0
1770602802.915869,BIT,1
1770602802.915869,BIT,0
1770602802.915869,BIT,1
1770602802.915869,BIT,0
1770602802.915869,BIT,0
1770602803.0998855,BIT,0
1770602803.0998855,BIT,1
1770602803.0998855,BIT,0
1770602803.0998855,BIT,1
1770602803.0998855,BIT,1
1770602803.0998855,BIT,1
1770602803.0998855,BIT,0
1770602803.0998855,BIT,0
1770602803.0998855,BIT,1
1770602803.0998855,BIT,0
1770602803.3009262,BIT,0
1770602803.3009262,BIT,1
1770602803.3009262,BIT,1
1770602803.3009262,BIT,0
1770602803.3009262,BIT,1
1770602803.3009262,BIT,0
1770602803.3009262,BIT,1
1770602803.3009262,BIT,1
1770602803.3009262,BIT,0
1770602803.3009262,BIT,1
1770602803.5708082,BIT,0
1770602803.5708082,BIT,1
1770602803.5708082,BIT,1
1770602803.5708082,BIT,0
1770602803.5708082,BIT,0
1770602803.5708082,BIT,1
1770602803.5708082,BIT,1
1770602803.5708082,BIT,0
1770602803.5708082,BIT,1
1770602803.5708082,BIT,1
1770602803.808871,BIT,0
1770602803.808871,BIT,1
1770602803.808871,BIT,0
1770602803.808871,BIT,0
1770602803.808871,BIT,1
1770602803.808871,BIT,1
1770602803.808871,BIT,1
1770602803.808871,BIT,1
1770602803.808871,BIT,0
1770602803.808871,BIT,1
1770602804.1046069,BIT,0
1770602804.1046069,BIT,1
1770602804.1046069,BIT,0
1770602804.1046069,BIT,0
1770602804.1046069,BIT,0
1770602804.1046069,BIT,1
1770602804.1046069,BIT,0
1770602804.1046069,BIT,1
1770602804.1046069,BIT,1
1770602804.1046069,BIT,0
1770602804.3882113,BIT,0
1770602804.3882113,BIT,1
1770602804.3882113,BIT,1
1770602804.3882113,BIT,0
1770602804.3882113,BIT,1
1770602804.3882113,BIT,1
1770602804.3882113,BIT,1
1770602804.3882113,BIT,0
1770602804.3882113,BIT,1
1770602804.3882113,BIT,0
1770602804.7355294,BIT,1
1770602804.7355294,BIT,0
1770602804.7355294,BIT,0
1770602804.7355294,BIT,0
1770602804.7355294,BIT,0
1770602804.7355294,BIT,0
1770602804.7355294,BIT,1
1770602804.7355294,BIT,0
1770602804.7355294,BIT,1
1770602804.7355294,BIT,1
1770602805.0579178,BIT,1
1770602805.0579178,BIT,0
1770602805.0579178,BIT,0
1770602805.0579178,BIT,1
1770602805.0579178,BIT,1
1770602805.0579178,BIT,1
1770602805.0579178,BIT,1
1770602805.0579178,BIT,1
1770602805.0579178,BIT,0
1770602805.0579178,BIT,0
1770602805.3113086,BIT,1
1770602805.3113086,BIT,0
1770602805.3113086,BIT,1
1770602805.3113086,BIT,1
1770602805.3113086,BIT,0
1770602805.3113086,BIT,0
1770602805.3113086,BIT,0
1770602805.3113086,BIT,0
1770602805.3113086,BIT,0
1770602805.3113086,BIT,0
1770602805.5504663,BIT,0
1770602805.5504663,BIT,1
1770602805.5504663,BIT,1
1770602805.5504663,BIT,1
1770602805.5504663,BIT,0
1770602805.5504663,BIT,1
1770602805.5504663,BIT,1
1770602805.5504663,BIT,1
1770602805.5504663,BIT,1
1770602805.5504663,BIT,1
1770602805.7883353,BIT,1
1770602805.7883353,BIT,0
1770602805.7883353,BIT,1
1770602805.7883353,BIT,0
1770602805.7883353,BIT,0
1770602805.7883353,BIT,1
1770602805.7883353,BIT,1
1770602805.7883353,BIT,1
1770602805.7883353,BIT,0
1770602805.7883353,BIT,0
1770602806.02275,BIT,1
1770602806.02275,BIT,1
1770602806.02275,BIT,1
1770602806.02275,BIT,0
1770602806.02275,BIT,0
1770602806.02275,BIT,1
1770602806.02275,BIT,0
1770602806.02275,BIT,1
1770602806.02275,BIT,1
1770602806.02275,BIT,1
1770602806.3072245,BIT,1
1770602806.3072245,BIT,1
1770602806.3072245,BIT,1
1770602806.3072245,BIT,1
1770602806.3072245,BIT,1
1770602806.3072245,BIT,1
1770602806.3072245,BIT,1
1770602806.3072245,BIT,0
1770602806.3072245,BIT,0
1770602806.3072245,BIT,0
1770602806.5821328,BIT,1
1770602806.5821328,BIT,1
1770602806.5821328,BIT,0
1770602806.5821328,BIT,1
1770602806.5821328,BIT,0
1770602806.5821328,BIT,0
1770602806.5821328,BIT,1
1770602806.5821328,BIT,0
1770602806.5821328,BIT,0
1770602806.5821328,BIT,0
1770602806.8196557,BIT,1
1770602806.8196557,BIT,0
1770602806.8196557,BIT,0
1770602806.8196557,BIT,1
1770602806.8196557,BIT,1
1770602806.8196557,BIT,0
1770602806.8196557,BIT,0
1770602806.8196557,BIT,1
1770602806.8196557,BIT,0
1770602806.8196557,BIT,0
1770602807.0231128,BIT,1
1770602807.0231128,BIT,1
1770602807.0231128,BIT,1
1770602807.0231128,BIT,1
1770602807.0231128,BIT,0
1770602807.0231128,BIT,1
1770602807.0231128,BIT,0
1770602807.0231128,BIT,1
1770602807.0231128,BIT,1
1770602807.0231128,BIT,1
1770602807.2210002,BIT,0
1770602807.2210002,BIT,0
1770602807.2210002,BIT,1
1770602807.2210002,BIT,1
1770602807.2210002,BIT,1
1770602807.2210002,BIT,0
1770602807.2210002,BIT,1
1770602807.2210002,BIT,1
1770602807.2210002,BIT,1
1770602807.2210002,BIT,0
1770602807.4163084,BIT,1
1770602807.4163084,BIT,1
1770602807.4163084,BIT,1
1770602807.4163084,BIT,0
1770602807.4163084,BIT,1
1770602807.4163084,BIT,1
1770602807.4163084,BIT,0
1770602807.4163084,BIT,1
1770602807.4163084,BIT,1
1770602807.4163084,BIT,1
1770602807.623434,BIT,1
1770602807.623434,BIT,1
1770602807.623434,BIT,1
1770602807.623434,BIT,1
1770602807.623434,BIT,1
1770602807.623434,BIT,0
1770602807.623434,BIT,1
1770602807.623434,BIT,1
1770602807.623434,BIT,0
1770602807.623434,BIT,0
1770602807.8202147,BIT,1
1770602807.8202147,BIT,1
1770602807.8202147,BIT,0
1770602807.8202147,BIT,1
1770602807.8202147,BIT,1
1770602807.8202147,BIT,0
1770602807.8202147,BIT,0
1770602807.8202147,BIT,1
1770602807.8202147,BIT,0
1770602807.8202147,BIT,1
1770602808.004445,BIT,0
1770602808.004445,BIT,0
1770602808.004445,BIT,0
1770602808.004445,BIT,1
1770602808.004445,BIT,1
1770602808.004445,BIT,1
1770602808.004445,BIT,0
1770602808.004445,BIT,1
1770602808.004445,BIT,1
1770602808.004445,BIT,0
1770602808.1800394,BIT,0
1770602808.1800394,BIT,1
1770602808.1800394,BIT,1
1770602808.1800394,BIT,0
1770602808.1800394,BIT,0
1770602808.1800394,BIT,0
1770602808.1800394,BIT,1
1770602808.1800394,BIT,1
1770602808.1800394,BIT,0
1770602808.1800394,BIT,0
1770602808.4576414,BIT,0
1770602808.4576414,BIT,0
1770602808.4576414,BIT,1
1770602808.4576414,BIT,0
1770602808.4576414,BIT,1
1770602808.4576414,BIT,0
1770602808.4576414,BIT,0
1770602808.4576414,BIT,1
1770602808.4576414,BIT,0
1770602808.4576414,BIT,1
1770602808.6367185,BIT,0
1770602808.6367185,BIT,1
1770602808.6367185,BIT,0
1770602808.6367185,BIT,1
1770602808.6367185,BIT,0
1770602808.6367185,BIT,1
1770602808.6367185,BIT,0
1770602808.6367185,BIT,0
1770602808.6367185,BIT,0
1770602808.6367185,BIT,0
1770602808.8179533,BIT,0
1770602808.8179533,BIT,1
1770602808.8179533,BIT,1
1770602808.8179533,BIT,1
1770602808.8179533,BIT,0
1770602808.8179533,BIT,0
1770602808.8179533,BIT,0
1770602808.8179533,BIT,1
1770602808.8179533,BIT,0
1770602808.8179533,BIT,1
1770602809.012746,BIT,0
1770602809.012746,BIT,0
1770602809.012746,BIT,1
1770602809.012746,BIT,1
1770602809.012746,BIT,1
1770602809.012746,BIT,0
1770602809.012746,BIT,0
1770602809.012746,BIT,1
1770602809.012746,BIT,0
1770602809.012746,BIT,1
1770602809.1926851,BIT,1
1770602809.1926851,BIT,0
1770602809.1926851,BIT,0
1770602809.1926851,BIT,1
1770602809.1926851,BIT,1
1770602809.1926851,BIT,1
1770602809.1926851,BIT,0
1770602809.1926851,BIT,0
1770602809.1926851,BIT,1
1770602809.1926851,BIT,0
1770602809.3914316,BIT,1
1770602809.3914316,BIT,1
1770602809.3914316,BIT,0
1770602809.3914316,BIT,1
1770602809.3914316,BIT,0
1770602809.3914316,BIT,1
1770602809.3914316,BIT,1
1770602809.3914316,BIT,0
1770602809.3914316,BIT,1
1770602809.3914316,BIT,0
1770602809.5755913,BIT,0
1770602809.5755913,BIT,0
1770602809.5755913,BIT,1
1770602809.5755913,BIT,0
1770602809.5755913,BIT,0
1770602809.5755913,BIT,1
1770602809.5755913,BIT,1
1770602809.5755913,BIT,1
1770602809.5755913,BIT,1
1770602809.5755913,BIT,1
1770602809.7841997,BIT,0
1770602809.7841997,BIT,1
1770602809.7841997,BIT,1
1770602809.7841997,BIT,1
1770602809.7841997,BIT,0
1770602809.7841997,BIT,1
1770602809.7841997,BIT,0
1770602809.7841997,BIT,1
1770602809.7841997,BIT,1
1770602809.7841997,BIT,1
1770602810.060891,BIT,0
1770602810.060891,BIT,0
1770602810.060891,BIT,1
1770602810.060891,BIT,1
1770602810.060891,BIT,1
1770602810.060891,BIT,1
1770602810.060891,BIT,1
1770602810.060891,BIT,0
1770602810.060891,BIT,0
1770602810.060891,BIT,1
1770602810.3155513,BIT,1
1770602810.3155513,BIT,1
1770602810.3155513,BIT,1
1770602810.3155513,BIT,0
1770602810.3155513,BIT,1
1770602810.3155513,BIT,1
1770602810.3155513,BIT,0
1770602810.3155513,BIT,1
1770602810.3155513,BIT,1
1770602810.3155513,BIT,1
1770602810.6024868,BIT,1
1770602810.6024868,BIT,0
1770602810.6024868,BIT,1
1770602810.6024868,BIT,1
1770602810.6024868,BIT,0
1770602810.6024868,BIT,1
1770602810.6024868,BIT,1
1770602810.6024868,BIT,1
1770602810.6024868,BIT,0
1770602810.6024868,BIT,0
1770602810.9017992,BIT,0
1770602810.9017992,BIT,1
1770602810.9017992,BIT,1
1770602810.9017992,BIT,0
1770602810.9017992,BIT,1
1770602810.9017992,BIT,1
1770602810.9017992,BIT,1
1770602810.9017992,BIT,1
1770602810.9017992,BIT,1
1770602810.9017992,BIT,1
1770602811.1540658,BIT,1
1770602811.1540658,BIT,0
1770602811.1540658,BIT,1
1770602811.1540658,BIT,0
1770602811.1540658,BIT,0
1770602811.1540658,BIT,1
