timestamp,type,value
1770601715.043049,BIT,1
1770601715.043049,BIT,1
1770601715.043049,BIT,0
1770601715.043049,BIT,1
1770601715.2544546,BIT,0
1770601715.2544546,BIT,0
1770601715.2544546,BIT,1
1770601715.2544546,BIT,1
1770601715.2544546,BIT,0
1770601715.2544546,BIT,0
1770601715.2544546,BIT,0
1770601715.2544546,BIT,1
1770601715.2544546,BIT,1
1770601715.2544546,BIT,1
1770601715.4595659,BIT,0
1770601715.4595659,BIT,0
1770601715.4595659,BIT,0
1770601715.4595659,BIT,1
1770601715.4595659,BIT,1
1770601715.4595659,BIT,0
1770601715.4595659,BIT,1
1770601715.4595659,BIT,0
1770601715.4595659,BIT,0
1770601715.4595659,BIT,0
1770601715.654314,BIT,1
1770601715.654314,BIT,0
1770601715.654314,BIT,1
1770601715.654314,BIT,0
1770601715.654314,BIT,0
1770601715.654314,BIT,0
1770601715.654314,BIT,1
1770601715.654314,BIT,0
1770601715.654314,BIT,0
1770601715.654314,BIT,0
1770601715.8706799,BIT,0
1770601715.8706799,BIT,0
1770601715.8706799,BIT,0
1770601715.8706799,BIT,0
1770601715.8706799,BIT,0
1770601715.8706799,BIT,0
1770601715.8706799,BIT,1
1770601715.8706799,BIT,1
1770601715.8706799,BIT,0
1770601715.8706799,BIT,0
1770601716.075407,BIT,1
1770601716.075407,BIT,0
1770601716.075407,BIT,1
1770601716.075407,BIT,1
1770601716.075407,BIT,1
1770601716.075407,BIT,0
1770601716.075407,BIT,0
1770601716.075407,BIT,1
1770601716.075407,BIT,1
1770601716.075407,BIT,1
1770601716.255953,BIT,1
1770601716.255953,BIT,0
1770601716.255953,BIT,1
1770601716.255953,BIT,0
1770601716.255953,BIT,0
1770601716.255953,BIT,0
1770601716.255953,BIT,1
1770601716.255953,BIT,0
1770601716.255953,BIT,0
1770601716.255953,BIT,0
1770601716.431728,BIT,0
1770601716.431728,BIT,1
1770601716.431728,BIT,0
1770601716.431728,BIT,0
1770601716.431728,BIT,0
1770601716.431728,BIT,1
1770601716.431728,BIT,0
1770601716.431728,BIT,1
1770601716.431728,BIT,1
1770601716.431728,BIT,0
1770601716.5892096,BIT,1
1770601716.5892096,BIT,1
1770601716.5892096,BIT,0
1770601716.5892096,BIT,0
1770601716.5892096,BIT,0
1770601716.5892096,BIT,1
1770601716.5892096,BIT,0
1770601716.5892096,BIT,1
1770601716.5892096,BIT,0
1770601716.5892096,BIT,1
1770601716.7471247,BIT,1
1770601716.7471247,BIT,0
1770601716.7471247,BIT,0
1770601716.7471247,BIT,1
1770601716.7471247,BIT,1
1770601716.7471247,BIT,0
1770601716.7471247,BIT,0
1770601716.7471247,BIT,0
1770601716.7471247,BIT,0
1770601716.7471247,BIT,1
1770601716.9129117,BIT,1
1770601716.9129117,BIT,1
1770601716.9129117,BIT,0
1770601716.9129117,BIT,0
1770601716.9129117,BIT,0
1770601716.9129117,BIT,0
1770601716.9129117,BIT,0
1770601716.9129117,BIT,1
1770601716.9129117,BIT,1
1770601716.9129117,BIT,1
1770601717.08,BIT,1
1770601717.08,BIT,1
1770601717.08,BIT,0
1770601717.08,BIT,1
1770601717.08,BIT,1
1770601717.08,BIT,1
1770601717.08,BIT,0
1770601717.08,BIT,1
1770601717.08,BIT,1
1770601717.08,BIT,0
1770601717.2415173,BIT,1
1770601717.2415173,BIT,1
1770601717.2415173,BIT,1
1770601717.2415173,BIT,1
1770601717.2415173,BIT,1
1770601717.2415173,BIT,0
1770601717.2415173,BIT,1
1770601717.2415173,BIT,1
1770601717.2415173,BIT,0
1770601717.2415173,BIT,0
1770601717.3872757,BIT,0
1770601717.3872757,BIT,1
1770601717.3872757,BIT,0
1770601717.3872757,BIT,0
1770601717.3872757,BIT,1
1770601717.3872757,BIT,0
1770601717.3872757,BIT,0
1770601717.3872757,BIT,0
1770601717.3872757,BIT,0
1770601717.3872757,BIT,1
1770601717.5301359,BIT,0
1770601717.5301359,BIT,1
1770601717.5301359,BIT,1
1770601717.5301359,BIT,1
1770601717.5301359,BIT,0
1770601717.5301359,BIT,0
1770601717.5301359,BIT,1
1770601717.5301359,BIT,1
1770601717.5301359,BIT,1
1770601717.5301359,BIT,1
1770601717.6746433,BIT,0
1770601717.6746433,BIT,0
1770601717.6746433,BIT,1
1770601717.6746433,BIT,0
1770601717.6746433,BIT,1
1770601717.6746433,BIT,0
1770601717.6746433,BIT,0
1770601717.6746433,BIT,0
1770601717.6746433,BIT,0
1770601717.6746433,BIT,0
1770601717.830865,BIT,0
1770601717.830865,BIT,0
1770601717.830865,BIT,0
1770601717.830865,BIT,0
1770601717.830865,BIT,1
1770601717.830865,BIT,1
1770601717.830865,BIT,1
1770601717.830865,BIT,0
1770601717.830865,BIT,1
1770601717.830865,BIT,0
1770601717.9780867,BIT,0
1770601717.9780867,BIT,1
1770601717.9780867,BIT,1
1770601717.9780867,BIT,0
1770601717.9780867,BIT,1
1770601717.9780867,BIT,1
1770601717.9780867,BIT,0
1770601717.9780867,BIT,1
1770601717.9780867,BIT,1
1770601717.9780867,BIT,0
1770601718.1374907,BIT,0
1770601718.1374907,BIT,1
1770601718.1374907,BIT,0
1770601718.1374907,BIT,1
1770601718.1374907,BIT,1
1770601718.1374907,BIT,0
1770601718.1374907,BIT,1
1770601718.1374907,BIT,0
1770601718.1374907,BIT,1
1770601718.1374907,BIT,1
1770601718.3103929,BIT,0
1770601718.3103929,BIT,0
1770601718.3103929,BIT,1
1770601718.3103929,BIT,0
1770601718.3103929,BIT,0
1770601718.3103929,BIT,0
1770601718.3103929,BIT,1
1770601718.3103929,BIT,0
1770601718.3103929,BIT,1
1770601718.3103929,BIT,0
1770601718.4608164,BIT,0
1770601718.4608164,BIT,1
1770601718.4608164,BIT,1
1770601718.4608164,BIT,1
1770601718.4608164,BIT,1
1770601718.4608164,BIT,0
1770601718.4608164,BIT,0
1770601718.4608164,BIT,1
1770601718.4608164,BIT,0
1770601718.4608164,BIT,1
1770601718.6172144,BIT,1
1770601718.6172144,BIT,0
1770601718.6172144,BIT,1
1770601718.6172144,BIT,0
1770601718.6172144,BIT,1
1770601718.6172144,BIT,1
1770601718.6172144,BIT,0
1770601718.6172144,BIT,1
1770601718.6172144,BIT,0
1770601718.6172144,BIT,0
1770601718.7769763,BIT,1
1770601718.7769763,BIT,1
1770601718.7769763,BIT,1
1770601718.7769763,BIT,0
1770601718.7769763,BIT,1
1770601718.7769763,BIT,1
1770601718.7769763,BIT,0
1770601718.7769763,BIT,0
1770601718.7769763,BIT,1
1770601718.7769763,BIT,0
1770601718.9396322,BIT,1
1770601718.9396322,BIT,0
1770601718.9396322,BIT,1
1770601718.9396322,BIT,1
1770601718.9396322,BIT,0
1770601718.9396322,BIT,1
1770601718.9396322,BIT,0
1770601718.9396322,BIT,1
1770601718.9396322,BIT,0
1770601718.9396322,BIT,1
1770601719.0976179,BIT,0
1770601719.0976179,BIT,0
1770601719.0976179,BIT,1
1770601719.0976179,BIT,1
1770601719.0976179,BIT,0
1770601719.0976179,BIT,0
1770601719.0976179,BIT,1
1770601719.0976179,BIT,1
1770601719.0976179,BIT,0
1770601719.0976179,BIT,0
1770601719.2479339,BIT,1
1770601719.2479339,BIT,0
1770601719.2479339,BIT,0
1770601719.2479339,BIT,0
1770601719.2479339,BIT,1
1770601719.2479339,BIT,0
1770601719.2479339,BIT,0
1770601719.2479339,BIT,0
1770601719.2479339,BIT,1
1770601719.2479339,BIT,0
1770601719.404451,BIT,0
1770601719.404451,BIT,1
1770601719.404451,BIT,0
1770601719.404451,BIT,0
1770601719.404451,BIT,0
1770601719.404451,BIT,1
1770601719.404451,BIT,1
1770601719.404451,BIT,1
1770601719.404451,BIT,1
1770601719.404451,BIT,0
1770601719.5636337,BIT,0
1770601719.5636337,BIT,1
1770601719.5636337,BIT,0
1770601719.5636337,BIT,1
1770601719.5636337,BIT,1
1770601719.5636337,BIT,1
1770601719.5636337,BIT,1
1770601719.5636337,BIT,0
1770601719.5636337,BIT,1
1770601719.5636337,BIT,0
1770601719.7229056,BIT,0
1770601719.7229056,BIT,1
1770601719.7229056,BIT,0
1770601719.7229056,BIT,0
1770601719.7229056,BIT,1
1770601719.7229056,BIT,0
1770601719.7229056,BIT,1
1770601719.7229056,BIT,1
1770601719.7229056,BIT,0
1770601719.7229056,BIT,0
1770601719.8774228,BIT,1
1770601719.8774228,BIT,1
1770601719.8774228,BIT,0
1770601719.8774228,BIT,1
1770601719.8774228,BIT,1
1770601719.8774228,BIT,0
1770601719.8774228,BIT,1
1770601719.8774228,BIT,0
1770601719.8774228,BIT,0
1770601719.8774228,BIT,1
1770601720.0444543,BIT,0
1770601720.0444543,BIT,1
1770601720.0444543,BIT,1
1770601720.0444543,BIT,0
1770601720.0444543,BIT,1
1770601720.0444543,BIT,1
1770601720.0444543,BIT,1
1770601720.0444543,BIT,1
1770601720.0444543,BIT,1
1770601720.0444543,BIT,1
1770601720.201205,BIT,1
1770601720.201205,BIT,1
1770601720.201205,BIT,1
1770601720.201205,BIT,0
1770601720.201205,BIT,1
1770601720.201205,BIT,0
1770601720.201205,BIT,1
1770601720.201205,BIT,1
1770601720.201205,BIT,0
1770601720.201205,BIT,0
1770601720.3610954,BIT,1
1770601720.3610954,BIT,1
1770601720.3610954,BIT,0
1770601720.3610954,BIT,1
1770601720.3610954,BIT,1
1770601720.3610954,BIT,1
1770601720.3610954,BIT,0
1770601720.3610954,BIT,0
1770601720.3610954,BIT,0
1770601720.3610954,BIT,1
1770601720.515831,BIT,1
1770601720.515831,BIT,1
1770601720.515831,BIT,0
1770601720.515831,BIT,0
1770601720.515831,BIT,0
1770601720.515831,BIT,1
1770601720.515831,BIT,1
1770601720.515831,BIT,1
1770601720.515831,BIT,0
1770601720.515831,BIT,1
1770601720.6817589,BIT,0
1770601720.6817589,BIT,0
1770601720.6817589,BIT,1
1770601720.6817589,BIT,1
1770601720.6817589,BIT,0
1770601720.6817589,BIT,1
1770601720.6817589,BIT,0
1770601720.6817589,BIT,0
1770601720.6817589,BIT,0
1770601720.6817589,BIT,1
1770601720.8445818,BIT,1
1770601720.8445818,BIT,1
1770601720.8445818,BIT,1
1770601720.8445818,BIT,1
1770601720.8445818,BIT,0
1770601720.8445818,BIT,0
1770601720.8445818,BIT,1
1770601720.8445818,BIT,0
1770601720.8445818,BIT,1
1770601720.8445818,BIT,1
1770601720.9953043,BIT,1
1770601720.9953043,BIT,0
1770601720.9953043,BIT,0
1770601720.9953043,BIT,1
1770601720.9953043,BIT,1
1770601720.9953043,BIT,0
1770601720.9953043,BIT,1
1770601720.9953043,BIT,0
1770601720.9953043,BIT,1
1770601720.9953043,BIT,0
1770601721.1569147,BIT,0
1770601721.1569147,BIT,1
1770601721.1569147,BIT,0
1770601721.1569147,BIT,1
1770601721.1569147,BIT,1
1770601721.1569147,BIT,1
1770601721.1569147,BIT,1
1770601721.1569147,BIT,0
1770601721.1569147,BIT,0
1770601721.1569147,BIT,0
1770601721.3152626,BIT,0
1770601721.3152626,BIT,0
1770601721.3152626,BIT,1
1770601721.3152626,BIT,1
1770601721.3152626,BIT,1
1770601721.3152626,BIT,1
1770601721.3152626,BIT,1
1770601721.3152626,BIT,1
1770601721.3152626,BIT,0
1770601721.3152626,BIT,1
1770601721.4781165,BIT,1
1770601721.4781165,BIT,1
1770601721.4781165,BIT,0
1770601721.4781165,BIT,1
1770601721.4781165,BIT,0
1770601721.4781165,BIT,0
1770601721.4781165,BIT,0
1770601721.4781165,BIT,1
1770601721.4781165,BIT,1
1770601721.4781165,BIT,0
1770601721.6342103,BIT,0
1770601721.6342103,BIT,1
1770601721.6342103,BIT,0
1770601721.6342103,BIT,1
1770601721.6342103,BIT,1
1770601721.6342103,BIT,1
1770601721.6342103,BIT,1
1770601721.6342103,BIT,0
1770601721.6342103,BIT,1
1770601721.6342103,BIT,0
1770601721.7951875,BIT,1
1770601721.7951875,BIT,0
1770601721.7951875,BIT,0
1770601721.7951875,BIT,1
1770601721.7951875,BIT,1
1770601721.7951875,BIT,1
1770601721.7951875,BIT,1
1770601721.7951875,BIT,1
1770601721.7951875,BIT,1
1770601721.7951875,BIT,1
1770601721.954188,BIT,1
1770601721.954188,BIT,1
1770601721.954188,BIT,1
1770601721.954188,BIT,1
1770601721.954188,BIT,0
1770601721.954188,BIT,1
1770601721.954188,BIT,0
1770601721.954188,BIT,0
1770601721.954188,BIT,0
1770601721.954188,BIT,1
1770601722.1129904,BIT,1
1770601722.1129904,BIT,0
1770601722.1129904,BIT,1
1770601722.1129904,BIT,0
1770601722.1129904,BIT,1
1770601722.1129904,BIT,1
1770601722.1129904,BIT,0
1770601722.1129904,BIT,1
1770601722.1129904,BIT,0
1770601722.1129904,BIT,0
1770601722.277266,BIT,1
1770601722.277266,BIT,0
1770601722.277266,BIT,0
1770601722.277266,BIT,0
1770601722.277266,BIT,0
1770601722.277266,BIT,0
1770601722.277266,BIT,0
1770601722.277266,BIT,1
1770601722.277266,BIT,1
1770601722.277266,BIT,0
1770601722.4558222,BIT,1
1770601722.4558222,BIT,0
1770601722.4558222,BIT,1
1770601722.4558222,BIT,0
1770601722.4558222,BIT,0
1770601722.4558222,BIT,0
1770601722.4558222,BIT,0
1770601722.4558222,BIT,1
1770601722.4558222,BIT,0
1770601722.4558222,BIT,1
1770601722.6226332,BIT,1
1770601722.6226332,BIT,1
1770601722.6226332,BIT,0
1770601722.6226332,BIT,0
1770601722.6226332,BIT,1
1770601722.6226332,BIT,1
1770601722.6226332,BIT,0
1770601722.6226332,BIT,0
1770601722.6226332,BIT,0
1770601722.6226332,BIT,1
1770601722.7913163,BIT,1
1770601722.7913163,BIT,0
1770601722.7913163,BIT,1
1770601722.7913163,BIT,0
1770601722.7913163,BIT,0
1770601722.7913163,BIT,1
1770601722.7913163,BIT,1
1770601722.7913163,BIT,1
1770601722.7913163,BIT,0
1770601722.7913163,BIT,1
1770601722.9675076,BIT,0
1770601722.9675076,BIT,1
1770601722.9675076,BIT,0
1770601722.9675076,BIT,1
1770601722.9675076,BIT,0
1770601722.9675076,BIT,0
1770601722.9675076,BIT,1
1770601722.9675076,BIT,1
1770601722.9675076,BIT,0
1770601722.9675076,BIT,0
1770601723.1249125,BIT,0
1770601723.1249125,BIT,0
1770601723.1249125,BIT,1
1770601723.1249125,BIT,1
1770601723.1249125,BIT,1
1770601723.1249125,BIT,0
1770601723.1249125,BIT,1
1770601723.1249125,BIT,1
1770601723.1249125,BIT,0
1770601723.1249125,BIT,1
1770601723.3020124,BIT,1
1770601723.3020124,BIT,0
1770601723.3020124,BIT,0
1770601723.3020124,BIT,0
1770601723.3020124,BIT,1
1770601723.3020124,BIT,1
1770601723.3020124,BIT,0
1770601723.3020124,BIT,0
1770601723.3020124,BIT,1
1770601723.3020124,BIT,0
1770601723.4791226,BIT,1
1770601723.4791226,BIT,0
1770601723.4791226,BIT,0
1770601723.4791226,BIT,0
1770601723.4791226,BIT,1
1770601723.4791226,BIT,1
1770601723.4791226,BIT,0
1770601723.4791226,BIT,1
1770601723.4791226,BIT,0
1770601723.4791226,BIT,0
1770601723.6435292,BIT,1
1770601723.6435292,BIT,1
1770601723.6435292,BIT,0
1770601723.6435292,BIT,1
1770601723.6435292,BIT,1
1770601723.6435292,BIT,1
1770601723.6435292,BIT,0
1770601723.6435292,BIT,1
1770601723.6435292,BIT,1
1770601723.6435292,BIT,0
1770601723.8075018,BIT,0
1770601723.8075018,BIT,0
1770601723.8075018,BIT,1
1770601723.8075018,BIT,1
1770601723.8075018,BIT,1
1770601723.8075018,BIT,0
1770601723.8075018,BIT,0
1770601723.8075018,BIT,1
1770601723.8075018,BIT,1
1770601723.8075018,BIT,0
1770601723.9716172,BIT,1
1770601723.9716172,BIT,0
1770601723.9716172,BIT,1
1770601723.9716172,BIT,0
1770601723.9716172,BIT,1
1770601723.9716172,BIT,0
1770601723.9716172,BIT,1
1770601723.9716172,BIT,1
1770601723.9716172,BIT,1
1770601723.9716172,BIT,1
1770601724.1392095,BIT,1
1770601724.1392095,BIT,1
1770601724.1392095,BIT,0
1770601724.1392095,BIT,0
1770601724.1392095,BIT,1
1770601724.1392095,BIT,0
1770601724.1392095,BIT,0
1770601724.1392095,BIT,1
1770601724.1392095,BIT,0
1770601724.1392095,BIT,0
1770601724.3093734,BIT,1
1770601724.3093734,BIT,0
1770601724.3093734,BIT,0
1770601724.3093734,BIT,1
1770601724.3093734,BIT,0
1770601724.3093734,BIT,0
1770601724.3093734,BIT,0
1770601724.3093734,BIT,0
1770601724.3093734,BIT,0
1770601724.3093734,BIT,1
1770601724.473069,BIT,1
1770601724.473069,BIT,1
1770601724.473069,BIT,0
1770601724.473069,BIT,0
1770601724.473069,BIT,0
1770601724.473069,BIT,1
1770601724.473069,BIT,0
1770601724.473069,BIT,0
1770601724.473069,BIT,1
1770601724.473069,BIT,0
1770601724.6412013,BIT,1
1770601724.6412013,BIT,0
1770601724.6412013,BIT,1
1770601724.6412013,BIT,0
1770601724.6412013,BIT,1
1770601724.6412013,BIT,1
1770601724.6412013,BIT,0
1770601724.6412013,BIT,1
1770601724.6412013,BIT,0
1770601724.6412013,BIT,0
1770601724.804842,BIT,0
1770601724.804842,BIT,0
1770601724.804842,BIT,0
1770601724.804842,BIT,0
1770601724.804842,BIT,0
1770601724.804842,BIT,0
1770601724.804842,BIT,1
1770601724.804842,BIT,1
1770601724.804842,BIT,0
1770601724.804842,BIT,0
1770601724.9701667,BIT,0
1770601724.9701667,BIT,0
1770601724.9701667,BIT,1
1770601724.9701667,BIT,0
1770601724.9701667,BIT,1
1770601724.9701667,BIT,0
1770601724.9701667,BIT,1
1770601724.9701667,BIT,1
1770601724.9701667,BIT,1
1770601724.9701667,BIT,1
1770601725.1353362,BIT,0
1770601725.1353362,BIT,0
1770601725.1353362,BIT,1
1770601725.1353362,BIT,0
1770601725.1353362,BIT,1
1770601725.1353362,BIT,1
1770601725.1353362,BIT,0
1770601725.1353362,BIT,0
